Id,IdEntidade,Idproduto,CodigoProdutoFornecedor,IdPosto
99042180-F0F6-4485-A544-AB30011386A7,5C1CF339-CB98-4CC5-AB7A-AB2600EB90E0,39AE6A22-D32E-4BE5-9560-AB3001113EFB,1273,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
DF250933-0AD4-4EDE-8CA3-AB30011386BD,5C1CF339-CB98-4CC5-AB7A-AB2600EB90E0,3A280E6C-003C-43C8-9DF1-AB300111CCE4,2780,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3E541547-5E77-4349-8433-AB30011386D9,5C1CF339-CB98-4CC5-AB7A-AB2600EB90E0,140CB7EE-146D-4D16-8675-AB3001124D07,4754,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
641744B8-3ABE-4F1C-B2B7-AB30011386F5,5C1CF339-CB98-4CC5-AB7A-AB2600EB90E0,71B23A19-71F6-464C-9A00-AB300112B2EF,5146,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
E6C81B0A-5DB1-4081-92CF-AB3001138719,5C1CF339-CB98-4CC5-AB7A-AB2600EB90E0,A0529B0D-CB83-4E5D-A0E8-AB300113223E,770,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
54D5D8C2-91DA-463F-B939-AB33012BB6EE,4EAFC120-3065-451C-84A2-A87300B89F66,94B224A1-52C1-4785-B075-AB33012B6F82,21967,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4748C29D-39CA-4BBE-9363-AB33012BB709,4EAFC120-3065-451C-84A2-A87300B89F66,E894F601-9BA4-487E-9558-A721012BF3F6,32233,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
E34547E4-CE8D-4572-B78F-AB34008E0972,FBC04921-FE93-4111-81B4-A7E200E3C6FD,43F37644-3AAA-4565-BB11-A5C500BD81FD,504 EPSON,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
75EAAEBE-FD1F-4D30-BB07-AB34008EA46B,A5B8B828-99B7-4559-9820-AB34008DB180,FD6061A7-2345-4A19-B828-AB34008E874B,1527,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
88B75681-0D66-4A39-94A0-AB340107BE33,DAD65F17-E3A6-4914-A53D-A59200F9994A,23698360-0705-41F8-A5F3-AB3401068CA6,7898265334335,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B887849F-6DF9-442F-853D-AB340107BE4F,DAD65F17-E3A6-4914-A53D-A59200F9994A,04401571-0716-4D86-886C-AB340106F927,7898265330566,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4E784C97-3F55-4C0D-9D31-AB340107BE74,DAD65F17-E3A6-4914-A53D-A59200F9994A,BDEB0DDB-7023-4A4F-9889-AB34010782E4,7898265335790,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4A7B869C-AB5F-4BC1-8A51-AB34010BFED5,D865408C-6551-4816-A4CC-AB34010AA560,1065E05B-10CA-421F-96F2-AB34010BA450,3358,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
CB7A8DF0-B5EE-4A73-83C1-AB3600DB3B25,D0F89618-D3C2-4A2C-A1C5-2264C6F6A38F,965779D1-E1B5-49FB-92E0-A40700E686D8,002231,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
ABDA8F57-E1DE-4EC3-BF08-AB37010E9B18,9C2E7590-80C0-44A3-8EDB-AB37010DAEF5,39F52E5B-859D-40FE-AE6B-AB37010E7E2C,23,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
5456B398-88B3-41D3-87E7-AB4200BE1875,16F2CD5F-919E-4B00-A7E0-A39600A0845B,8212DD93-39DC-4AC0-9050-AB4200BDF5CA,1039,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
E6BE0579-6D8B-4549-B721-AB5200ACC1F1,80A820EA-6556-436E-97AF-A824013BD4CE,CE5024DF-A0F2-462E-94AB-A5BB011FF77C,412,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7C8BBE6C-9EB3-433A-8CDD-AB5200F4A066,693656CD-28C6-4778-8985-E5FB3CB2EF09,F557D4F6-C8CD-4FD7-8518-AB5200F107AC,3193,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
28F0A2FF-D704-4848-8692-AB5200F4A075,693656CD-28C6-4778-8985-E5FB3CB2EF09,CA49C12F-DF95-4A0B-B367-AB5200F18CA7,3527,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
1783CD78-78ED-4121-B707-AB5200F4A091,693656CD-28C6-4778-8985-E5FB3CB2EF09,64134EDC-F468-4F2D-B795-AB5200F23BA3,3903,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
294371B6-83D9-45AE-B9A2-AB5200F4A0AD,693656CD-28C6-4778-8985-E5FB3CB2EF09,8D50D575-032B-427A-BACC-AB5200F2C70B,1953,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
C02D264F-0013-4EC8-9FB6-AB5200F4A0C5,693656CD-28C6-4778-8985-E5FB3CB2EF09,BB2BD588-54C2-4003-8734-AB5200F36690,196,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
91FA6A91-304B-4B82-99AF-AB5200F4A0E1,693656CD-28C6-4778-8985-E5FB3CB2EF09,A0EFA814-0055-49E3-B94F-AB5200F3DC84,3207,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6CEB19E0-AF55-4F47-8726-AB5D010D6CA4,F060A3AF-CF9F-462C-98AD-AB5D010CC5E6,D1AF5688-F1DA-4684-8E4B-A70C00978F66,70103505,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
81B20C6C-04F5-4E74-AC07-AB5E00982306,336A9913-3F90-40E1-93A2-A881010D3FCC,28C45E4D-E917-4FE7-8E74-AB5E009812E2,20071,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B775F0BB-7982-4116-A103-AB5E009A51C1,30B0C828-D96F-48C1-87D4-A49200A28FDC,A8F629DF-5003-44A9-8E72-A9290130A343,4632,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
2AB21816-B081-4B16-ACF4-AB5E009A51CB,30B0C828-D96F-48C1-87D4-A49200A28FDC,EA3D231E-4AD9-4AAB-948C-A91300832401,11865,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
638C05FE-2EB1-4C00-B9AB-AB5E009B3244,8F822EAB-5558-45ED-9CBC-A57E00EBF27B,63D04774-0430-45F8-B688-A66D0107FE58,395,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F79E0A75-D960-42F3-A14E-AB5E00A391E1,7F5242A3-43F2-466C-BDE6-A2ED009DB20E,E2151A5B-3954-4899-9625-AB5E00A38162,6047,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BD79EA5D-5325-41FC-92C1-AB5E00EBE9A0,DA9E328E-30AF-47A5-916E-AB5E00EA20F1,ABF1CDDF-C564-415B-962C-AB5E00EAD6F8,0002,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
EB580B1F-AD46-450D-AE39-AB5F00BE9AF4,BA86F991-9E5C-4DDC-B35A-AB5F00BDA31C,721D52D1-2333-4C85-8AAF-AB5F00BE180F,000320,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
DD117ED8-2F8F-4741-ADC2-AB6100C589B4,30B0C828-D96F-48C1-87D4-A49200A28FDC,1AE9B780-92A3-4103-8757-AB6100C38548,11695,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
5CD4A011-09EC-4A71-B9F0-AB6100C589CA,30B0C828-D96F-48C1-87D4-A49200A28FDC,8E26F099-D1E3-45D4-B64D-AB6100C415FC,11762,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
2D11EC19-8097-4A3C-9211-AB6100C6FDA3,36F27543-34AE-4318-8C31-A58600E83C04,FB165C34-176E-46C1-9C33-AB6100C6722A,000051063,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A35CE69E-EC89-478F-A551-AB6100C6FDAD,36F27543-34AE-4318-8C31-A58600E83C04,D44B0349-4B6F-4C1C-B3FA-AB6100C6D544,000050053,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
07DFECB3-ED65-4A13-AD68-AB62007BDC18,F8E92DC1-1697-4310-BAEA-48C35E8F6C16,D2EB7551-0063-4DF5-A29A-AB62007AACD0,1532,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6DF56347-774F-4D9A-A008-AB62007BDC28,F8E92DC1-1697-4310-BAEA-48C35E8F6C16,140EFC28-2BB3-4AF9-9198-AB62007B1D60,4380,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
18F7C7AE-9965-4C9A-B598-AB62007BDC31,F8E92DC1-1697-4310-BAEA-48C35E8F6C16,8D7A8A6F-67D8-4F01-9BAF-AB62007B6B7E,5394,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
42B203A4-EA83-4509-9A11-AB62007BDC39,F8E92DC1-1697-4310-BAEA-48C35E8F6C16,8E26F099-D1E3-45D4-B64D-AB6100C415FC,10955,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
8FBAB1C7-8EE2-43F1-ACC0-AB62007CC2DD,693656CD-28C6-4778-8985-E5FB3CB2EF09,08F9A8AC-462A-47D1-AAD3-A5BB00F04258,2132,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
88721B57-D4B9-43B1-AE90-AB62007CC2E7,693656CD-28C6-4778-8985-E5FB3CB2EF09,52AE90F4-EE18-4A36-8392-A7CC00ED600A,2509,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7EB5922A-13E5-4978-BDEA-AB6600B90515,A4303855-09FF-4589-A17D-A370012BBEF8,2FAAD453-0834-4C70-8FE6-AB6600B8C5D7,10780,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
547A9E45-43D1-4D2F-A3F6-AB6600B9051F,A4303855-09FF-4589-A17D-A370012BBEF8,F4D6174F-ED20-4437-9AD3-A74F010C0B63,09461,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BFBC2A40-6D2D-4A51-906C-AB6600BA4C35,66ECC944-409D-4D9B-B401-D8DA3E6C9BD9,9F6ECF30-6DCF-4DF4-9918-AB6600B9EE62,7143,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0D628BDA-E37D-47C9-A0A7-AB6600C0E111,A4303855-09FF-4589-A17D-A370012BBEF8,B5B7A29B-C79E-4EFC-A08A-A6040093629B,02030,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BA6B9F0D-8CB7-4BE5-AA4E-AB6600C0E11A,A4303855-09FF-4589-A17D-A370012BBEF8,5A336032-C086-4B32-A6D0-A6B900E29401,07410,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
79C4ECED-B9E5-4173-B652-AB6600C0E123,A4303855-09FF-4589-A17D-A370012BBEF8,A829DB3F-06DB-4A63-9DBF-A67B01126C98,01304,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D27A26AA-92B8-4977-B220-AB6900A56581,3E9EC2DF-E189-4C64-9B58-DB3355B47451,4390B578-D6CA-4D8F-B70C-A6B900E09F27,12032,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
CC3F1539-B550-4CD4-9658-AB6E010D70C6,258FFF33-9701-4494-B7C6-AB6E010C2229,B8BA5A11-77ED-4C9D-AFF5-AB6E010C7857,956,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
C3459BA1-D810-4FC0-B0D8-AB6E010F1FDB,8A0941EB-5C2C-468A-A8E7-B5FFBD2CD6DC,43270B59-9A52-45D5-B25E-AB6E010EC92C,548,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6B274452-5235-42B0-9697-AB6E010F1FF9,8A0941EB-5C2C-468A-A8E7-B5FFBD2CD6DC,5AA743FB-6DE2-40EC-8C78-A5CB00A18A4F,1465,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
35410020-1E98-45E1-8033-AB6E010F7006,36F27543-34AE-4318-8C31-A58600E83C04,3E9E4B4B-CC99-48FB-8BCF-A90E012A2EAF,000524004,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D48A2700-91C6-43AC-BD1E-AB6F00E72808,2E352DD4-F7E9-4C67-B217-A6FE00B9764E,4B9630D0-2787-4117-A36D-AB6F00E71249,703,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
39BFE0C7-5361-4469-9594-AB6F00F22F86,15C61759-6B00-4316-986A-AB6F00F16F90,511E4A5F-D220-41C3-BD11-A5BB00EC90DC,010103020B,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
DB01CA5B-F81D-46AA-95C7-AB6F00F290A7,BA86F991-9E5C-4DDC-B35A-AB5F00BDA31C,F2445632-34C8-4D13-8A66-AA7C00AEF34A,000045,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A805C867-74FF-40FE-91D1-AB7000AF9501,C4124EEE-ADD6-4C92-9B5A-AA13C3768995,1AE9B780-92A3-4103-8757-AB6100C38548,209,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
9167F261-149A-4578-A896-AB7000AF950A,C4124EEE-ADD6-4C92-9B5A-AA13C3768995,E88A1755-E27F-4C87-AC54-AB7000AF30C6,7935,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F5ED2900-D4D3-4FE1-AD8E-AB77007DC420,1BE6EBCE-14D6-4150-866F-AB6600DC6033,86017763-6B5A-448B-9ED6-705B6E735FD5,001891,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
54F44C7E-97CF-4BF8-A666-AB8100E544DF,7BF1F6B0-9EE7-4BE9-B967-A2EC00B69F32,8B6937BB-977A-4BA3-8C47-A61E013EE9CC,462,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7864F3C0-8191-467F-94C8-AB8100E544E8,7BF1F6B0-9EE7-4BE9-B967-A2EC00B69F32,A9575644-31BD-43D6-9C26-A5DA01109556,3222,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
5E0FFC42-C8FF-44FF-B43F-AB8100F581B7,774383F1-DAC5-434E-9A02-AA1373E3C544,FF6FA5C9-88CA-4F5D-B9F5-A6030101FF77,3304,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
FE7C7869-26BB-426F-B1D6-AB8100F581C0,774383F1-DAC5-434E-9A02-AA1373E3C544,D16284B0-8697-401C-93F8-A60201280CA0,4658,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
CAABC618-86F2-48E9-BCCF-AB8100F581CA,774383F1-DAC5-434E-9A02-AA1373E3C544,6F60B6E8-0990-4604-ADD6-A5E8009BE54D,617,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
AF61DE87-1E31-4F26-8BB2-AB8100F67D8A,774383F1-DAC5-434E-9A02-AA1373E3C544,F8E10697-E051-48D9-BCFD-AB8100F65F8E,2653,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BE7CED6F-E20D-454A-BC78-AB820083F205,A8D8B7B0-8233-4DA0-9D3D-AB82008235EC,6B0EB034-18F0-4DC6-B523-AB8200835AFB,36003,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7D10CAAC-3DF0-4289-8B04-AB8200F75A56,36F27543-34AE-4318-8C31-A58600E83C04,3E9E4B4B-CC99-48FB-8BCF-A90E012A2EAF,000520003,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F8EF9939-D3AE-4527-8718-AB8200F9B9DA,A4303855-09FF-4589-A17D-A370012BBEF8,65B0C0EE-18C8-4A6A-8E45-AB8200F87ACC,03111,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
DC055CD8-590E-49F1-867D-AB8200F9B9E4,A4303855-09FF-4589-A17D-A370012BBEF8,921F6329-5C2A-4D4D-8E9A-AB8200F8EEA6,05950,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
45EF05D5-D4C9-4A3B-B59A-AB8200F9B9F0,A4303855-09FF-4589-A17D-A370012BBEF8,F970942B-531F-4B6A-BE29-AB8200F98E42,03106,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
53D6AD60-7F6D-4FA4-9728-AB8900D98C76,36F27543-34AE-4318-8C31-A58600E83C04,3E9E4B4B-CC99-48FB-8BCF-A90E012A2EAF,000524007,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
399A3A78-0C41-4E43-B824-AB8900E23A87,A4303855-09FF-4589-A17D-A370012BBEF8,A9D8DBB4-63E2-449D-8943-A6CE00F9209B,03078,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F78EA831-63F8-4589-87EB-AB8900E23A93,A4303855-09FF-4589-A17D-A370012BBEF8,A63A9D8C-EB3D-4814-A7F0-AB8900E2195F,12748,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
284F7961-BA0C-40B7-802A-AB8900E30F3A,774383F1-DAC5-434E-9A02-AA1373E3C544,A829DB3F-06DB-4A63-9DBF-A67B01126C98,1732,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3FC1277E-D876-467F-B83F-AB8900E41EA5,774383F1-DAC5-434E-9A02-AA1373E3C544,A829DB3F-06DB-4A63-9DBF-A67B01126C98,1723,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3964B3F1-2F41-4858-BB2B-AB8900E41EB2,774383F1-DAC5-434E-9A02-AA1373E3C544,B95A0699-772E-47B5-8393-AA7C00B46D35,2894,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
E35A481D-A6F6-40FF-AA49-AB8900E41EC0,774383F1-DAC5-434E-9A02-AA1373E3C544,094C0F6F-4C42-4ED0-9CF7-A66D0104B901,88,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0AA25E19-B87A-4416-A768-AB8900E41ECD,774383F1-DAC5-434E-9A02-AA1373E3C544,094C0F6F-4C42-4ED0-9CF7-A66D0104B901,89,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
170E7D36-BD81-4015-9720-AB8900E41ED9,774383F1-DAC5-434E-9A02-AA1373E3C544,88EB8AEA-FA17-4CD6-BF3D-A700012162E2,3462,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6FC18834-84C6-44C3-85BA-AB8900E516D5,5CB42F09-5A59-48BE-AEBC-2B4977BE4894,04055DAE-B604-4F30-944D-AB8200C30D5B,3216,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
5C5116BD-EE3A-41D1-8CB2-AB8900ED9E51,30B0C828-D96F-48C1-87D4-A49200A28FDC,8D7A8A6F-67D8-4F01-9BAF-AB62007B6B7E,2295,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F444402E-560D-4E1A-9B67-AB8900ED9E5B,30B0C828-D96F-48C1-87D4-A49200A28FDC,8AA99BC4-90B7-42F6-A3C2-A6B900E02100,4097,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
528D3E77-A0F7-4B6A-AEBE-AB8900F135F8,30B0C828-D96F-48C1-87D4-A49200A28FDC,DFAB2519-2FFB-409B-AF59-AB8900EFF770,11189,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
43E0423D-D41D-4EFA-AF96-AB8900F13604,30B0C828-D96F-48C1-87D4-A49200A28FDC,3FCF4E83-7638-4085-97A9-AB8900F06E6C,3224,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
23538A3F-7B37-4359-ABFC-AB8900F13610,30B0C828-D96F-48C1-87D4-A49200A28FDC,9291D7D8-19CC-470B-8006-AB8900F0E43E,3233,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F8E853F9-3CD3-46F5-9636-AB8900FBF813,29B61A95-AE5D-4D90-B51E-A776011BFB39,A6938AD5-AF7A-45B5-8730-A6AB00B5DD1A,001-004593430,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
2CCB52E1-74F7-4A7E-B8EC-AB890118E745,C31FBD00-820C-40F2-878B-A4BB008E79A6,53E69543-DE34-4AF9-ABD3-AB300103B34D,2000902,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6713F11B-DEC1-4982-86C0-AB8A00B5FA57,774383F1-DAC5-434E-9A02-AA1373E3C544,EA3D231E-4AD9-4AAB-948C-A91300832401,4877,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
21CDAF84-E0C6-4C23-9D99-AB8A015526F0,81B03003-78B4-49D3-8CF6-A65C00F4A88C,EB2290B8-6672-435C-9C56-AAC40115F0A3,ACE-FOT5,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
12A3CA2F-0237-456A-AD42-AB8A01587B99,F8E92DC1-1697-4310-BAEA-48C35E8F6C16,95CA2EEA-8A74-4568-B7A6-A5F700AF664F,1703,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
CA7237C0-EF51-4E6F-B2A9-AB8B011D4E3C,A4656047-713D-48F1-B73F-AB8A0156DE84,C1379BDC-84DC-485D-AF48-AB8B011D0B02,13429,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4016B5C9-5953-499E-8160-AB8B01258783,693656CD-28C6-4778-8985-E5FB3CB2EF09,773A2DB3-2CC1-47E4-AFF6-A62101286009,2415,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
29348512-5731-4D54-821A-AB9100861C2D,DA9E328E-30AF-47A5-916E-AB5E00EA20F1,08F85BFF-43AA-4C71-8CEF-A6C700F80EDC,0031,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
23567665-BA03-432E-B2AD-AB9100CDB2B1,D0F89618-D3C2-4A2C-A1C5-2264C6F6A38F,B58A8883-6DE2-4823-BB22-AB9100CD1BFB,004771,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0BE4A8D6-F5F2-4B2D-89A9-AB97008192C6,3BD1A93E-FB06-4674-A5AB-A8CF008D57CD,9D294EDA-81C8-4066-BCA7-A37600AF9005,35180,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A73D1CB9-83F7-482C-8455-AB9900B7C0F2,7BF1F6B0-9EE7-4BE9-B967-A2EC00B69F32,2786834E-0F20-45DC-8F72-A5BB00EC21B7,2620,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6C1FC77B-18F8-4D89-9DC4-AB9900B7C0FB,7BF1F6B0-9EE7-4BE9-B967-A2EC00B69F32,A2BB5F38-3838-424E-B179-A5BB00F0EE02,3193,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A26E059E-F27A-4F5E-93D7-AB9900B7C104,7BF1F6B0-9EE7-4BE9-B967-A2EC00B69F32,08F9A8AC-462A-47D1-AAD3-A5BB00F04258,2132,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
588941C2-5AE0-43EF-8A25-AB9900B7C110,7BF1F6B0-9EE7-4BE9-B967-A2EC00B69F32,D346F2D0-262A-4128-80AE-A6210128B106,3158,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F8C93406-9287-4577-AE6B-AB9900B80466,92B483C8-6F87-4E18-9CBE-A6B90120772D,90E20BDA-905D-4D84-A9A7-A5CB0096A8AD,00045740,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D266A48E-10F3-4E35-9226-AB9900B80476,92B483C8-6F87-4E18-9CBE-A6B90120772D,90E20BDA-905D-4D84-A9A7-A5CB0096A8AD,00045743,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
C2497364-B30E-4630-BFA3-AB9900BDC2B2,7009DA0E-AA57-444D-8FDE-AB9800D3239A,3501FB16-45FD-4F09-B0B3-A67301083A58,0156,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7DD8539E-621C-44BD-B8F7-ABAB0090A670,30B0C828-D96F-48C1-87D4-A49200A28FDC,DFAB2519-2FFB-409B-AF59-AB8900EFF770,6120,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D0D30991-F4DE-4BCF-B0F7-ABAB0090A679,30B0C828-D96F-48C1-87D4-A49200A28FDC,7ED665CA-1955-47CC-90D1-A929012F9DB0,11711,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0DBEED5F-D25D-4FE9-8683-ABAC011F38B7,92B483C8-6F87-4E18-9CBE-A6B90120772D,F2C4348C-5DDA-4609-AD2B-A6B900E93381,009078,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
454BCD4E-042D-4E3D-B846-ABAF00CC82F8,9D57B3C8-6070-4045-A6A1-AA850081A03B,FF1F4798-084F-4FFD-B062-A60400AAE412,00016,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
C997EDAA-FFEE-428D-AC6F-ABBF0077D338,92B483C8-6F87-4E18-9CBE-A6B90120772D,90E20BDA-905D-4D84-A9A7-A5CB0096A8AD,00045738,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F45AD2EE-AB68-4ABA-9A65-ABBF0077D351,92B483C8-6F87-4E18-9CBE-A6B90120772D,90E20BDA-905D-4D84-A9A7-A5CB0096A8AD,00045739,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7EA9633B-02D6-493F-9E87-ABC100BAE50A,693656CD-28C6-4778-8985-E5FB3CB2EF09,6BA6E385-CD23-4A6A-9707-A72500D01DDC,2812,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
07816E96-872B-4488-B82A-ABC100C33A77,A47742D3-ADC3-4FDF-9F4C-E28C2BB49291,CE406B60-F611-46E6-8040-A5FE0092B0A2,55,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0A8F7B70-AAEC-4AC4-A6C1-ABCB00E1196E,3BD1A93E-FB06-4674-A5AB-A8CF008D57CD,511E4A5F-D220-41C3-BD11-A5BB00EC90DC,45701,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
5A48D3A9-0B8F-4FFF-8D25-ABCB00E1197E,3BD1A93E-FB06-4674-A5AB-A8CF008D57CD,5AA743FB-6DE2-40EC-8C78-A5CB00A18A4F,13736,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
FFCACA8A-2582-4AA4-B5E1-ABCF00F2383E,D0F89618-D3C2-4A2C-A1C5-2264C6F6A38F,053DE760-2533-4B28-AF99-ABCF00F1D177,004400,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
9C77FA3F-FA7B-4AD9-A5AB-ABD000FB2318,C2B68AE2-577D-4682-8B05-ABD000987EAA,29C0A38C-00A1-4B9F-8C70-A7C20DCC6F54,5,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7B12C430-9B74-461B-94D3-ABD5007E37B9,774383F1-DAC5-434E-9A02-AA1373E3C544,79BF1910-4921-4734-9CCA-ABD5007DF412,84,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6C38C137-2E56-4398-9388-ABD50119B89A,97DEAD49-051D-4175-B6B6-ABD50116D008,75422D16-AE46-48EB-B567-AB1A00AD1E54,50201126,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
071B2842-07F7-4055-9CF5-ABD700A0945A,774383F1-DAC5-434E-9A02-AA1373E3C544,94EA375C-0E4D-41D6-9FAB-A67B010DD2C3,3335,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
9B71FA4D-2FFB-4D2C-9358-ABD700A0946D,774383F1-DAC5-434E-9A02-AA1373E3C544,6DF36731-0D9E-4418-9755-A6AA0092C42A,3474,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A2DFF947-1FDF-41DB-9CF5-ABD700A0947B,774383F1-DAC5-434E-9A02-AA1373E3C544,60F46C58-A3EB-4D0D-9B0A-ABD700A0413D,2810,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3F7DB4E0-F4E7-447D-8A64-ABD8011DDCB1,EBD07900-4458-4F05-B6AC-A9C7013EA813,B03DE10C-95D6-45E3-85C4-A5B6011061DA,11395,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
